,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01
postings_seen|OH,35490.0,12603.0,21759.0,13067.0,10940.0,9968.0,11183.0,11149.0,9865.0,10238.0,10533.0,11103.0,9382.0,11190.0,7726.0,7560.0,6559.0,8461.0,9798.0,8669.0,9564.0,10058.0,9154.0,10791.0,9298.0,8277.0,12419.0,7784.0,8812.0,4419.0,30443.0,11963.0,12315.0,11919.0,12694.0,10147.0,11228.0,3802.0,13305.0,10972.0,8500.0,12549.0,10240.0,11478.0,10564.0,10792.0,11459.0,9261.0,18886.0,16534.0,12586.0,26224.0,,7965.0,16098.0,10469.0,11958.0,12079.0,22235.0,4531.0,18113.0,16647.0,20027.0,22690.0,17676.0,42061.0,24597.0,12276.0,8565.0,28051.0,21594.0,26361.0,31367.0,38968.0,20194.0,28946.0,33156.0,33580.0,38179.0,33621.0,38337.0,34743.0,33571.0,33137.0,33070.0,29493.0,26928.0,28986.0,26371.0,29066.0,29452.0,25854.0,24013.0,22879.0,23579.0,20464.0,17335.0,13601.0,30577.0,21515.0,24241.0,19886.0,21910.0,22087.0,19735.0,19664.0,17918.0,20297.0,19235.0,16301.0,21482.0,21546.0,13785.0,17701.0,18142.0,31380.0,22422.0,21178.0
postings_seen|OK,5809.0,2182.0,2704.0,2223.0,2694.0,3001.0,4846.0,4471.0,3059.0,3304.0,2954.0,4027.0,2887.0,3708.0,2432.0,2663.0,3091.0,2548.0,3013.0,3452.0,2894.0,3294.0,3333.0,3347.0,2546.0,2105.0,3183.0,3002.0,2655.0,1082.0,8430.0,3537.0,3338.0,3356.0,3725.0,3080.0,3503.0,517.0,4132.0,3096.0,2620.0,3738.0,3353.0,3400.0,3203.0,2913.0,3191.0,2724.0,3084.0,3002.0,2257.0,1412.0,,220.0,2541.0,1843.0,2720.0,1913.0,3684.0,746.0,2944.0,2379.0,2702.0,2700.0,2703.0,6725.0,3568.0,3312.0,2079.0,5266.0,4823.0,5580.0,6478.0,8075.0,3718.0,6235.0,7222.0,7848.0,10102.0,8686.0,8293.0,8402.0,8295.0,8985.0,8421.0,6949.0,7863.0,6283.0,6502.0,6501.0,6013.0,5852.0,5476.0,5734.0,6344.0,5267.0,4977.0,4636.0,4571.0,4495.0,5231.0,4945.0,4823.0,5076.0,4475.0,4964.0,4493.0,4313.0,4791.0,4224.0,3657.0,4190.0,3942.0,4246.0,4693.0,4258.0,4052.0,4356.0
postings_seen|ON,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.0,881.0,1022.0,1196.0,1610.0,563.0,1513.0,1606.0,1555.0,1690.0,2379.0,6742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|OR,10818.0,3376.0,4480.0,3854.0,4567.0,4357.0,4639.0,4909.0,3729.0,2410.0,9312.0,4760.0,3982.0,4571.0,3841.0,3304.0,3510.0,4483.0,4853.0,3820.0,4159.0,4386.0,3878.0,3858.0,3938.0,3275.0,5436.0,3260.0,3650.0,1270.0,11325.0,4564.0,4422.0,3917.0,5073.0,4734.0,4857.0,279.0,6483.0,4835.0,3582.0,5385.0,4796.0,5401.0,4684.0,4372.0,4942.0,3885.0,4490.0,3880.0,3092.0,1747.0,,263.0,4404.0,2692.0,3122.0,3238.0,5062.0,1217.0,5104.0,5275.0,5539.0,6114.0,5376.0,14037.0,6195.0,4207.0,2184.0,6832.0,6379.0,7514.0,8327.0,10552.0,5612.0,8333.0,10519.0,10733.0,13292.0,11145.0,11690.0,11668.0,11122.0,10740.0,10079.0,8434.0,8490.0,7678.0,7463.0,8245.0,7124.0,7189.0,7218.0,6642.0,7673.0,6606.0,6681.0,5518.0,5438.0,5538.0,7109.0,5342.0,5364.0,5740.0,4874.0,5156.0,4868.0,4621.0,5574.0,4515.0,4049.0,4784.0,4655.0,4858.0,5471.0,4845.0,4649.0,4770.0
postings_seen|PA,38713.0,16339.0,19633.0,15607.0,17990.0,15368.0,16680.0,15628.0,11532.0,20577.0,20444.0,18043.0,17177.0,17550.0,14924.0,14264.0,14799.0,14047.0,17379.0,15029.0,19764.0,15760.0,16496.0,18499.0,15535.0,13419.0,23508.0,12475.0,14668.0,4363.0,51027.0,19195.0,20054.0,19641.0,21251.0,17485.0,18497.0,,29120.0,22570.0,16261.0,21740.0,18836.0,21511.0,19644.0,20401.0,22182.0,18491.0,20498.0,19203.0,17182.0,3342.0,,,19103.0,13694.0,15999.0,14761.0,25165.0,6361.0,22184.0,21323.0,22476.0,23520.0,22003.0,58279.0,17339.0,11682.0,5773.0,18982.0,18397.0,19608.0,21893.0,26328.0,14048.0,22173.0,27420.0,37007.0,39369.0,37836.0,37377.0,35273.0,33993.0,36175.0,33693.0,31063.0,30430.0,30098.0,27887.0,29708.0,30880.0,28369.0,26277.0,24882.0,27468.0,24411.0,23183.0,23503.0,24483.0,22261.0,25407.0,24846.0,25295.0,24594.0,21939.0,22305.0,20183.0,22745.0,23075.0,20221.0,20468.0,21948.0,22827.0,25401.0,21849.0,20353.0,18301.0,20271.0
postings_seen|PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,3.0,6.0,4.0,4.0,8.0,5.0,11.0,8.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.0,527.0,550.0,517.0,947.0,250.0,1157.0,1252.0,1294.0,1218.0,1200.0,2753.0,,,,,,,299.0,1861.0,1097.0,1562.0,1812.0,2236.0,1865.0,2075.0,1814.0,2280.0,2228.0,2648.0,2796.0,2141.0,1839.0,1917.0,1840.0,2079.0,2029.0,1717.0,1607.0,1588.0,2182.0,1761.0,1743.0,1371.0,1718.0,1349.0,1487.0,1650.0,2028.0,1848.0,1445.0,1692.0,1600.0,1785.0,1904.0,1588.0,1211.0,1500.0,1470.0,1690.0,1672.0,1705.0,1465.0,1678.0
postings_seen|QC,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|RI,2562.0,676.0,991.0,1044.0,1051.0,1016.0,1079.0,1312.0,877.0,865.0,1078.0,1163.0,1094.0,1169.0,820.0,832.0,937.0,1048.0,1216.0,1086.0,1207.0,1164.0,1159.0,1309.0,1013.0,902.0,1217.0,900.0,919.0,424.0,3670.0,1460.0,1390.0,1374.0,1644.0,1470.0,1314.0,,1960.0,1255.0,1065.0,1740.0,1204.0,1307.0,1358.0,1275.0,1393.0,1004.0,1269.0,1312.0,1017.0,165.0,,,1210.0,819.0,1033.0,967.0,1732.0,456.0,2198.0,2240.0,2507.0,2799.0,2031.0,5438.0,2314.0,1692.0,820.0,2379.0,2290.0,2536.0,3055.0,4145.0,2371.0,3470.0,4879.0,4793.0,6823.0,4779.0,4754.0,4673.0,4666.0,5356.0,5590.0,4497.0,4866.0,3555.0,3609.0,3764.0,3465.0,3368.0,3064.0,2959.0,3365.0,2730.0,2817.0,2462.0,2533.0,2491.0,3048.0,2666.0,2900.0,3085.0,2839.0,2477.0,2410.0,2294.0,2808.0,2379.0,1864.0,2336.0,2241.0,2530.0,2754.0,2912.0,2470.0,2520.0
postings_seen|Ri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|SC,8109.0,2429.0,3257.0,3487.0,3746.0,3862.0,3717.0,4395.0,3893.0,3516.0,3879.0,3962.0,3829.0,3948.0,3107.0,3057.0,3623.0,3269.0,3814.0,3317.0,3338.0,3783.0,3356.0,3890.0,3085.0,3096.0,4212.0,2869.0,3053.0,1305.0,10361.0,4222.0,4204.0,4186.0,5086.0,3426.0,3938.0,,4913.0,4282.0,3252.0,4532.0,3654.0,5009.0,4176.0,4066.0,4393.0,3639.0,4538.0,3783.0,3269.0,125.0,,,4050.0,2646.0,3738.0,3680.0,6004.0,1332.0,4829.0,4610.0,4891.0,5023.0,4638.0,11714.0,5211.0,2589.0,3767.0,6593.0,6294.0,7487.0,7657.0,9880.0,4850.0,8127.0,9441.0,10589.0,11911.0,10176.0,10562.0,9931.0,10131.0,10793.0,11275.0,9118.0,8723.0,7862.0,7612.0,8562.0,7970.0,8162.0,7286.0,7282.0,8595.0,7272.0,6439.0,6136.0,5573.0,5954.0,7993.0,6615.0,6632.0,6637.0,5877.0,6090.0,5678.0,5615.0,6453.0,5352.0,4962.0,5684.0,5307.0,5946.0,6194.0,6138.0,6271.0,6307.0
postings_seen|SD,3814.0,1208.0,1580.0,1213.0,1403.0,1292.0,1485.0,1666.0,1090.0,856.0,2622.0,1509.0,1255.0,1376.0,1646.0,1248.0,1237.0,1159.0,1775.0,491.0,517.0,809.0,781.0,676.0,611.0,490.0,950.0,691.0,630.0,204.0,2183.0,1289.0,1008.0,817.0,1051.0,767.0,846.0,,1881.0,885.0,870.0,1075.0,901.0,962.0,848.0,999.0,980.0,784.0,862.0,879.0,980.0,39.0,,,733.0,559.0,1327.0,609.0,1222.0,248.0,960.0,938.0,984.0,916.0,1047.0,3299.0,1666.0,1517.0,833.0,2141.0,2084.0,2333.0,2599.0,3482.0,2225.0,3059.0,4126.0,4237.0,6447.0,4353.0,4396.0,4372.0,4920.0,5148.0,5239.0,4074.0,4429.0,3756.0,3641.0,3857.0,3645.0,3346.0,3211.0,3206.0,3893.0,3059.0,3228.0,2949.0,2965.0,2742.0,3209.0,2995.0,3076.0,3209.0,2603.0,3229.0,2358.0,2473.0,2847.0,2358.0,2565.0,2456.0,2291.0,2454.0,2695.0,2610.0,2270.0,2532.0
postings_seen|SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,49.0,38.0,31.0,33.0,13.0,50.0,52.0,40.0,43.0,61.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|TN,11714.0,4621.0,5327.0,4673.0,5794.0,5174.0,5561.0,7006.0,5710.0,6074.0,6282.0,5475.0,5353.0,6368.0,4184.0,3927.0,4808.0,4959.0,5423.0,5195.0,5068.0,5387.0,5377.0,6383.0,5256.0,4285.0,6541.0,4427.0,4691.0,2022.0,15731.0,6317.0,6138.0,6187.0,7026.0,6008.0,6289.0,,8153.0,6210.0,4888.0,6792.0,5434.0,5974.0,6441.0,5818.0,6481.0,5365.0,5574.0,5797.0,4632.0,195.0,,,5751.0,4103.0,4941.0,5030.0,9390.0,2174.0,7164.0,7244.0,8383.0,7769.0,7056.0,18918.0,9302.0,7755.0,4206.0,11616.0,12240.0,13311.0,14426.0,18291.0,8282.0,12884.0,15391.0,17086.0,18552.0,17643.0,17283.0,16010.0,16125.0,16381.0,17355.0,13822.0,14002.0,12372.0,12026.0,13527.0,12234.0,12245.0,12108.0,11916.0,12192.0,11482.0,9786.0,9501.0,8459.0,9196.0,10476.0,9556.0,10214.0,10348.0,8941.0,10284.0,8972.0,8810.0,9791.0,8163.0,7434.0,8975.0,8578.0,9047.0,9475.0,8665.0,9192.0,8907.0
postings_seen|TOTAL,813139.0,299285.0,411817.0,327460.0,371311.0,342520.0,344120.0,426073.0,333085.0,383043.0,430470.0,406932.0,362158.0,417831.0,316636.0,326584.0,313531.0,289902.0,395471.0,327980.0,346558.0,331438.0,339199.0,439398.0,327511.0,268987.0,422232.0,260866.0,276427.0,128030.0,1001490.0,378836.0,377315.0,367279.0,408363.0,322472.0,357295.0,156016.0,423774.0,385625.0,311085.0,422057.0,354385.0,391858.0,372138.0,364439.0,392928.0,319251.0,366317.0,354122.0,285316.0,236205.0,155363.0,83707.0,394199.0,259984.0,320424.0,291808.0,521061.0,117570.0,442218.0,415630.0,467933.0,484183.0,435343.0,1096593.0,471427.0,339367.0,216435.0,607621.0,549528.0,633681.0,692538.0,890772.0,458521.0,714280.0,801665.0,896561.0,972137.0,884205.0,929268.0,835049.0,853204.0,866098.0,858369.0,733487.0,737967.0,662446.0,656037.0,706319.0,655909.0,637524.0,600553.0,590244.0,648198.0,548186.0,497281.0,458602.0,455150.0,494736.0,557064.0,500364.0,510944.0,516500.0,453620.0,472234.0,435348.0,452122.0,491631.0,429680.0,402276.0,449859.0,432023.0,465971.0,485087.0,478788.0,456486.0,462336.0
postings_seen|TX,58557.0,20732.0,26163.0,21249.0,28620.0,25703.0,23193.0,32910.0,27707.0,28453.0,28391.0,28002.0,28862.0,34151.0,22681.0,21036.0,21016.0,21983.0,24639.0,26386.0,23654.0,27847.0,26390.0,31917.0,28405.0,22733.0,32413.0,22523.0,22440.0,10235.0,74904.0,30733.0,30027.0,28017.0,30921.0,23334.0,28517.0,,37014.0,29368.0,22735.0,32462.0,26274.0,28652.0,28738.0,25908.0,31576.0,24362.0,26127.0,24922.0,19684.0,768.0,,,26346.0,14790.0,18257.0,17757.0,32582.0,8259.0,26079.0,24443.0,27345.0,28228.0,23456.0,64844.0,29816.0,8867.0,17707.0,37210.0,39483.0,43666.0,48101.0,56747.0,32363.0,46119.0,47861.0,59411.0,58665.0,53876.0,57018.0,47665.0,50560.0,50063.0,48051.0,40726.0,39591.0,37918.0,34835.0,39002.0,36612.0,35737.0,35633.0,31637.0,35570.0,33766.0,29913.0,27867.0,26844.0,28807.0,33614.0,29047.0,29720.0,29804.0,26217.0,28427.0,25879.0,26769.0,29793.0,27862.0,25529.0,29202.0,29100.0,30752.0,32677.0,30223.0,32904.0,31402.0
postings_seen|UT,13116.0,4969.0,7004.0,5313.0,6332.0,5511.0,5582.0,7686.0,5409.0,5822.0,5156.0,6658.0,6204.0,6180.0,5152.0,4959.0,5007.0,5357.0,6770.0,5914.0,6713.0,6110.0,6548.0,7714.0,6039.0,4548.0,7540.0,4675.0,5102.0,2333.0,15239.0,6402.0,6758.0,6283.0,7575.0,6375.0,6180.0,,8164.0,6785.0,5170.0,7631.0,6518.0,6996.0,6722.0,6129.0,6608.0,5887.0,7246.0,5866.0,5050.0,230.0,,,5072.0,3573.0,4466.0,4522.0,7823.0,1894.0,7582.0,7816.0,8558.0,9296.0,8179.0,18386.0,11767.0,7549.0,2869.0,11658.0,7939.0,9149.0,10794.0,15608.0,8914.0,11682.0,12804.0,14683.0,15206.0,12870.0,13519.0,12586.0,13527.0,13288.0,11806.0,9846.0,10159.0,8907.0,8572.0,10235.0,9076.0,8884.0,8145.0,7982.0,9821.0,8292.0,8478.0,7901.0,7240.0,7490.0,8443.0,7464.0,7979.0,7588.0,6983.0,7225.0,6584.0,6756.0,7262.0,6379.0,7086.0,6549.0,6787.0,7296.0,7338.0,6903.0,6930.0,7255.0
postings_seen|VA,35728.0,11570.0,17015.0,12247.0,15376.0,13754.0,15832.0,16710.0,15204.0,13743.0,19397.0,17845.0,18290.0,18653.0,14582.0,15978.0,14750.0,10210.0,13569.0,15510.0,15614.0,14920.0,18519.0,24161.0,15553.0,14929.0,17866.0,10063.0,11668.0,5506.0,46848.0,17640.0,18665.0,18445.0,19413.0,14553.0,16256.0,,24155.0,17612.0,13867.0,18331.0,15656.0,18144.0,17698.0,17362.0,16913.0,13751.0,14431.0,14440.0,12497.0,470.0,,,15888.0,10744.0,13150.0,12608.0,19974.0,4152.0,16161.0,14367.0,16349.0,17893.0,15259.0,37912.0,18815.0,15681.0,8915.0,18750.0,17835.0,19948.0,21479.0,23836.0,14726.0,21876.0,23954.0,27353.0,25839.0,24916.0,26819.0,21748.0,24405.0,24594.0,24653.0,23558.0,21509.0,19617.0,19422.0,21581.0,19127.0,20569.0,18846.0,17956.0,20538.0,18017.0,18124.0,16344.0,14336.0,16953.0,20543.0,16393.0,17259.0,16953.0,14669.0,15468.0,14016.0,15267.0,15982.0,13979.0,12668.0,15262.0,14182.0,14685.0,15125.0,13921.0,14512.0,13815.0
postings_seen|VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,192.0,359.0,981.0,341.0,491.0,557.0,497.0,940.0,833.0,1435.0,1491.0,1028.0,754.0,952.0,1093.0,1099.0,826.0,644.0,589.0,551.0,1334.0,1355.0,1074.0,836.0,1186.0,798.0,937.0,1150.0,1163.0,1241.0,852.0,1000.0,1065.0,956.0,1005.0,893.0,718.0,909.0,858.0,880.0,878.0,934.0,791.0,962.0
postings_seen|VT,1251.0,333.0,533.0,443.0,584.0,472.0,589.0,981.0,624.0,619.0,677.0,687.0,585.0,594.0,464.0,424.0,502.0,277.0,602.0,520.0,587.0,548.0,696.0,578.0,461.0,374.0,595.0,715.0,551.0,210.0,1936.0,743.0,671.0,661.0,962.0,1095.0,915.0,,1455.0,1069.0,807.0,1174.0,1086.0,1133.0,975.0,959.0,969.0,809.0,1130.0,1033.0,891.0,35.0,,,792.0,585.0,889.0,831.0,1711.0,337.0,1514.0,1596.0,1528.0,1809.0,1471.0,3701.0,1926.0,1211.0,539.0,1866.0,1552.0,1778.0,2318.0,3354.0,1669.0,2628.0,3891.0,3957.0,6280.0,4267.0,4182.0,4050.0,4120.0,4958.0,4962.0,3856.0,3834.0,3448.0,3470.0,3425.0,3294.0,3111.0,2984.0,3009.0,3743.0,3041.0,2708.0,2494.0,2515.0,2447.0,2879.0,2650.0,2739.0,3000.0,2502.0,2431.0,2379.0,2340.0,2782.0,2175.0,1969.0,2328.0,2229.0,2269.0,2560.0,2500.0,2227.0,2476.0
postings_seen|WA,20131.0,6462.0,9381.0,8517.0,12785.0,9928.0,9984.0,10491.0,27238.0,17180.0,22019.0,18891.0,14064.0,21294.0,17982.0,20282.0,13405.0,710.0,21886.0,16038.0,17447.0,16372.0,17102.0,17897.0,15444.0,14849.0,24070.0,11388.0,14261.0,7609.0,47010.0,14772.0,15840.0,14764.0,17308.0,13873.0,13505.0,,30789.0,17555.0,22544.0,18247.0,15645.0,15835.0,19010.0,19076.0,18147.0,15141.0,14514.0,24241.0,14205.0,789.0,,,18295.0,16299.0,15777.0,12639.0,22210.0,4092.0,17374.0,15315.0,16120.0,17457.0,17165.0,41253.0,15677.0,11475.0,6871.0,30082.0,18208.0,25271.0,26071.0,37688.0,18518.0,29748.0,31634.0,33282.0,35604.0,32132.0,35899.0,31588.0,31906.0,25796.0,28731.0,25261.0,22734.0,19434.0,20269.0,21044.0,19372.0,20249.0,18566.0,18143.0,18534.0,17721.0,13026.0,9932.0,20954.0,20302.0,18392.0,17530.0,16407.0,18846.0,16389.0,16697.0,14888.0,15355.0,15639.0,14960.0,13851.0,15352.0,15656.0,16245.0,15226.0,16483.0,14602.0,15673.0
postings_seen|WI,19271.0,10106.0,10933.0,8121.0,10625.0,9898.0,9908.0,10457.0,5553.0,10153.0,9810.0,10170.0,9683.0,10409.0,8344.0,8521.0,3326.0,,12952.0,10166.0,12846.0,10235.0,10720.0,12611.0,11709.0,9297.0,12463.0,9224.0,7997.0,5001.0,27835.0,12517.0,12640.0,11649.0,13454.0,8154.0,10006.0,,15736.0,16184.0,9279.0,14971.0,12641.0,12165.0,12851.0,11854.0,11607.0,10537.0,11472.0,10700.0,8670.0,181.0,,,10773.0,7129.0,8255.0,7914.0,13521.0,3013.0,11110.0,10652.0,11784.0,12124.0,11633.0,30279.0,14959.0,10452.0,3918.0,18917.0,12062.0,15801.0,18158.0,26429.0,12967.0,18976.0,21396.0,24264.0,24266.0,21598.0,23095.0,20925.0,22731.0,22613.0,22350.0,20691.0,20706.0,18727.0,17984.0,20588.0,18819.0,19163.0,16845.0,16653.0,17285.0,15251.0,11312.0,10877.0,10747.0,17809.0,13883.0,15076.0,14628.0,15805.0,12971.0,13869.0,12884.0,12771.0,13813.0,14169.0,12977.0,13056.0,13457.0,15073.0,13500.0,15896.0,13580.0,12462.0
postings_seen|WV,3118.0,1118.0,1637.0,1296.0,1333.0,1495.0,1324.0,1432.0,1333.0,1280.0,1627.0,1622.0,1296.0,1489.0,1183.0,1149.0,304.0,,2043.0,1362.0,1569.0,1731.0,1759.0,2497.0,1924.0,1699.0,2193.0,1602.0,1677.0,469.0,4870.0,2179.0,2099.0,1926.0,2213.0,1254.0,1415.0,,2596.0,1954.0,1846.0,2586.0,2113.0,3781.0,2837.0,2795.0,6738.0,2657.0,2993.0,2740.0,1758.0,36.0,,,2221.0,2042.0,2762.0,2462.0,3842.0,819.0,3216.0,3223.0,3432.0,3651.0,3288.0,6733.0,2827.0,2036.0,983.0,2306.0,2340.0,2379.0,3998.0,7399.0,4271.0,5789.0,6771.0,7935.0,9735.0,7688.0,7844.0,7583.0,7973.0,8144.0,8028.0,6846.0,6863.0,6616.0,6525.0,6907.0,6633.0,6390.0,5827.0,6190.0,6617.0,6171.0,5266.0,5595.0,5488.0,5280.0,5570.0,5402.0,5344.0,5828.0,5186.0,5241.0,4726.0,4979.0,5640.0,4876.0,3923.0,2536.0,2391.0,2862.0,3172.0,3263.0,3228.0,3115.0
postings_seen|WY,1345.0,489.0,534.0,499.0,547.0,559.0,486.0,492.0,426.0,444.0,561.0,487.0,418.0,577.0,425.0,492.0,129.0,,518.0,399.0,459.0,669.0,605.0,614.0,536.0,436.0,666.0,714.0,517.0,191.0,1847.0,781.0,738.0,857.0,979.0,326.0,586.0,,1015.0,657.0,646.0,904.0,689.0,668.0,661.0,668.0,689.0,518.0,585.0,597.0,436.0,19.0,,,581.0,385.0,565.0,356.0,725.0,146.0,489.0,526.0,539.0,647.0,679.0,1799.0,1031.0,748.0,365.0,1249.0,1204.0,1298.0,1644.0,2431.0,1329.0,2067.0,3179.0,3198.0,5459.0,3347.0,3290.0,3433.0,3563.0,4236.0,4236.0,3123.0,3418.0,3010.0,2894.0,2972.0,2773.0,2663.0,2334.0,2258.0,2785.0,2320.0,2217.0,2006.0,2177.0,1833.0,2163.0,2027.0,2128.0,2337.0,2052.0,1844.0,1715.0,2131.0,2071.0,1647.0,1339.0,1807.0,1749.0,1795.0,2105.0,1985.0,1723.0,2292.0
postings_seen|YT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,9.0,9.0,5.0,1.0,4.0,5.0,8.0,2.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|fl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|gu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|il,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|la,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postings_seen|ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
